,Return,Risk,Sharpe,Weights
21,0.22805277630384807,0.129346353394077,1.7631171681279962,"[0.1642452715535005, 0.15412857310994527, 0.12608224968970297, 0.12771572279658608, 0.07315532513025193, 0.16844181591576587, 0.029264698643489406, 0.15696634316075797]"
22,0.19498582626815578,0.13090539774343912,1.4895170835530218,"[0.19355702883481704, 0.014005974149101097, 0.1771403500650809, 0.1596802162474171, 0.19126744100089035, 0.037364295790004304, 0.09548005901936996, 0.13150463489331918]"
23,0.2099169944935059,0.11993978577405259,1.7501865051598142,"[0.14365162791016883, 0.23912552758600222, 0.11805734269110532, 0.020354452869412693, 0.2131469344024845, 0.16605361945077698, 0.01407324227579055, 0.08553725281425889]"
24,0.1337077218779607,0.1290715371553609,1.0359194972398857,"[0.13053762087822246, 0.0361844871837798, 0.05632248351373112, 0.172920425903051, 0.18441686179720282, 0.0906828591257433, 0.1781228562341962, 0.15081240536407323]"
25,0.01801562194560496,0.12462469867541864,0.14455900104140768,"[0.04731603788003849, 0.1525420497604956, 0.12123807118324445, 0.15051294562284576, 0.14770956241702318, 0.13761428995054856, 0.2011292910831426, 0.041937752102661374]"
26,0.04873402648764773,0.12159422983632069,0.4007922625378616,"[0.05533482024584027, 0.22472471764299629, 0.09307431201583503, 0.1028849576979294, 0.05062393284836658, 0.17676427214023382, 0.2182277663900146, 0.07836522101878407]"
27,0.1053173012300595,0.12406309230603776,0.8489011459609896,"[0.1778781801050167, 0.12367273047358707, 0.14038005031918444, 0.19141649481785883, 0.11824615550200099, 0.07112286247461563, 0.13393420767267633, 0.04334931863505988]"
28,0.21423971549979975,0.15867976748773382,1.3501388292389627,"[0.2882153543935106, 0.029100067704030914, 0.0007781902264165617, 0.22633586560871338, 0.04478602315590224, 0.06318102307561144, 0.17952269297480894, 0.16808078286100595]"
29,0.07778327154600247,0.1219794181694414,0.6376753776440699,"[0.12674555798988402, 0.08801709673095598, 0.06747630749517178, 0.1444260345261896, 0.1907963499281799, 0.15013340261228267, 0.18650431943714413, 0.04590093128019193]"
30,0.30418570441405346,0.1389658817631974,2.1889236448151803,"[0.18472833837213984, 0.03817196776291756, 0.08726719723380891, 0.02477203666466237, 0.21816975903005856, 0.1978665921199811, 0.041967713609974464, 0.20705639520645724]"
31,0.13577439688837287,0.11800928170634165,1.150539982323073,"[0.08638138017060593, 0.22395868061099503, 0.20746251689243597, 0.07104916707387014, 0.10179535515429458, 0.07198020569017866, 0.11676267757859476, 0.120610016829025]"
